"Problem","Severity","Normalized Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"59","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","31","60","key-spacing","Missing space before value for key 'filename'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"60","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","32","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"61","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","32","9","dot-location","Expected dot to be on same line as object.","https://eslint.org/docs/latest/rules/dot-location","layout","eslint-lwc"
"62","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","32","15","arrow-parens","Expected parentheses around arrow function argument.","https://eslint.org/docs/latest/rules/arrow-parens","layout","eslint-lwc"
"63","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","32","25","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"64","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","33","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"65","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","33","13","no-console","Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console","suggestion","eslint-lwc"
"66","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","33","25","prefer-template","Unexpected string concatenation.","https://eslint.org/docs/latest/rules/prefer-template","suggestion","eslint-lwc"
"67","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","33","25","quotes","Strings must use doublequote.","https://eslint.org/docs/latest/rules/quotes","layout","eslint-lwc"
"68","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","33","33","space-infix-ops","Operator '+' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"69","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","34","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"70","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","34","28","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"71","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","35","1","max-len","This line has a length of 81. Maximum allowed is 80.","https://eslint.org/docs/latest/rules/max-len","layout","eslint-lwc"
"72","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","35","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"73","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","35","17","prefer-const","'titleText' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const","suggestion","eslint-lwc"
"74","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","36","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"75","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","36","26","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"76","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","37","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"77","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","37","35","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"78","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","38","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"79","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","38","12","newline-per-chained-call","Expected line break before `.catch`.","https://eslint.org/docs/latest/rules/newline-per-chained-call","layout","eslint-lwc"
"80","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","38","19","arrow-parens","Expected parentheses around arrow function argument.","https://eslint.org/docs/latest/rules/arrow-parens","layout","eslint-lwc"
"81","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","38","28","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"82","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","39","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"83","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","39","13","no-console","Unexpected console statement.","https://eslint.org/docs/latest/rules/no-console","suggestion","eslint-lwc"
"84","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","40","1","indent","Expected indentation of 16 spaces but found 12.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"85","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","40","32","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"86","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","41","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"87","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","41","12","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"88","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","42","1","indent","Expected indentation of 8 spaces but found 11.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"89","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","42","12","capitalized-comments","Comments should not begin with a lowercase character.","https://eslint.org/docs/latest/rules/capitalized-comments","suggestion","eslint-lwc"
"90","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","42","34","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"91","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","44","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"92","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","44","21","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"93","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","44","28","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"94","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","44","28","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"95","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","45","47","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"96","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","47","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"97","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","47","15","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"98","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","47","22","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"99","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","47","22","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"100","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","48","41","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"101","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","50","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"102","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","50","18","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"103","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","50","25","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"104","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","50","25","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"105","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","51","44","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"106","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","53","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"107","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","53","18","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"108","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","53","25","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"109","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","53","25","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"110","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","54","44","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"111","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","56","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"112","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","56","22","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"113","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","56","24","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"114","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","56","24","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"115","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","57","1","max-len","This line has a length of 106. Maximum allowed is 80.","https://eslint.org/docs/latest/rules/max-len","layout","eslint-lwc"
"116","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","57","84","no-multi-spaces","Multiple spaces found before '&&'.","https://eslint.org/docs/latest/rules/no-multi-spaces","layout","eslint-lwc"
"117","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","57","104","no-trailing-spaces","Trailing spaces not allowed.","https://eslint.org/docs/latest/rules/no-trailing-spaces","layout","eslint-lwc"
"118","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","57","104","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"119","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","59","5","lines-between-class-members","Expected blank line between class members.","https://eslint.org/docs/latest/rules/lines-between-class-members","layout","eslint-lwc"
"120","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","59","9","space-before-function-paren","Missing space before function parentheses.","https://eslint.org/docs/latest/rules/space-before-function-paren","layout","eslint-lwc"
"121","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","59","10","id-length","Identifier name 'e' is too short (< 2).","https://eslint.org/docs/latest/rules/id-length","suggestion","eslint-lwc"
"122","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","59","10","no-unused-vars","'e' is defined but never used.","https://eslint.org/docs/latest/rules/no-unused-vars","problem","eslint-lwc"
"123","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","59","12","padded-blocks","Block must be padded by blank lines.","https://eslint.org/docs/latest/rules/padded-blocks","layout","eslint-lwc"
"124","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","59","12","space-before-blocks","Missing space before opening brace.","https://eslint.org/docs/latest/rules/space-before-blocks","layout","eslint-lwc"
"125","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","60","1","indent","Expected indentation of 8 spaces but found 5.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"126","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","60","6","no-var","Unexpected var, use let or const instead.","https://eslint.org/docs/latest/rules/no-var","suggestion","eslint-lwc"
"127","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","60","21","space-infix-ops","Operator '=' must be spaced.","https://eslint.org/docs/latest/rules/space-infix-ops","layout","eslint-lwc"
"128","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","61","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"129","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","61","9","quote-props","Unquoted property 'projectName' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"130","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","62","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"131","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","62","9","quote-props","Unquoted property 'orgEmail' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"132","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","62","9","sort-keys","Expected object keys to be in ascending order. 'orgEmail' should be before 'projectName'.","https://eslint.org/docs/latest/rules/sort-keys","suggestion","eslint-lwc"
"133","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","62","18","key-spacing","Missing space before value for key 'orgEmail'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"134","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","63","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"135","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","63","9","quote-props","Unquoted property 'orgUsername' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"136","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","63","21","key-spacing","Missing space before value for key 'orgUsername'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"137","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","64","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
"138","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","64","9","quote-props","Unquoted property 'privateKeyFileId' found.","https://eslint.org/docs/latest/rules/quote-props","suggestion","eslint-lwc"
"139","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","64","26","key-spacing","Missing space before value for key 'privateKeyFileId'.","https://eslint.org/docs/latest/rules/key-spacing","layout","eslint-lwc"
"140","2","1","/home/runner/work/newtestasset41/newtestasset41/force-app/main/default/lwc/fetchProjectDetails/fetchProjectDetails.js","65","1","indent","Expected indentation of 12 spaces but found 8.","https://eslint.org/docs/latest/rules/indent","layout","eslint-lwc"
